uvig_id,UViG ID,Genome Name,Total Scaffolds,Lineage,Viral OTUs,geNomad Score,UViG Topology,UViG Source,Quality,Length,EstimatedCompleteness,Total CDS Count,Total tRNA Count,EstimatedContamination,UViG Origin,Ecosystem,Predicted Host Lineage,Host Detection Method
IMGVR_UViG_3300029752_000155,IMGVR_UViG_3300029752_000155,"Human feces microbial communities from a cholera patient in hospital, Baltimore, Maryland, USA - 038_10_28_stool_1",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_05151111,0.92,Linear,Metagenome,Unsure,6388,NA,7,0,0,geNomad v1.1.0,Host-associated; Mammals: Human; Digestive system; Large intestine,d__Bacteria; p__Firmicutes_A; c__Clostridia;,k-mer match
IMGVR_UViG_3300029754_000022,IMGVR_UViG_3300029754_000022,"Human feces microbial communities from a cholera patient in hospital, Baltimore, Maryland, USA - 041_10_29_stool_1",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_05151127,0.95,Linear,Metagenome,Low,20715,44.53,27,0,0,geNomad v1.1.0,Host-associated; Mammals: Human; Digestive system; Large intestine,d__Bacteria; p__Firmicutes_C; c__Negativicutes; o__Veillonellales; f__Megasphaeraceae;,k-mer match
IMGVR_UViG_3300029754_000158,IMGVR_UViG_3300029754_000158,"Human feces microbial communities from a cholera patient in hospital, Baltimore, Maryland, USA - 041_10_29_stool_1",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_02904889,0.88,Linear,Metagenome,Low,4273,1.82,8,0,0,geNomad v1.1.0,Host-associated; Mammals: Human; Digestive system; Large intestine,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides;,k-mer match
IMGVR_UViG_3300029755_000142,IMGVR_UViG_3300029755_000142,"Human feces microbial communities from a cholera patient in hospital, Baltimore, Maryland, USA - 050_3_14_stool_2",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_00752424,0.84,Linear,Metagenome,Low,32339,20.29,33,0,0,geNomad v1.1.0,Host-associated; Mammals: Human; Digestive system; Large intestine,d__Bacteria; p__Firmicutes_A; c__Clostridia;,k-mer match
IMGVR_UViG_3300029756_000098,IMGVR_UViG_3300029756_000098,"Human feces microbial communities from a patient in hospital, Baltimore, Maryland, USA - 016_6_5_stool_1",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_05103887,0.98,Linear,Metagenome,High,61700,100,91,0,0,geNomad v1.1.0,Host-associated; Mammals: Human; Digestive system; Large intestine,d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium;,CRISPR spacer match
IMGVR_UViG_3300029756_000170,IMGVR_UViG_3300029756_000170,"Human feces microbial communities from a patient in hospital, Baltimore, Maryland, USA - 016_6_5_stool_1",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_02930238,0.93,Linear,Metagenome,High,65352,100,79,0,10.27,geNomad v1.1.0,Host-associated; Mammals: Human; Digestive system; Large intestine,d__Bacteria; p__Firmicutes_C; c__Negativicutes; o__Veillonellales; f__Megasphaeraceae; g__Megasphaera;,k-mer match
IMGVR_UViG_3300029756_000177,IMGVR_UViG_3300029756_000177,"Human feces microbial communities from a patient in hospital, Baltimore, Maryland, USA - 016_6_5_stool_1",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_05103957,0.86,Linear,Metagenome,Low,8280,7.69,11,0,0,geNomad v1.1.0,Host-associated; Mammals: Human; Digestive system; Large intestine,d__Bacteria; p__Firmicutes_A; c__Clostridia;,k-mer match
IMGVR_UViG_3300029756_000228,IMGVR_UViG_3300029756_000228,"Human feces microbial communities from a patient in hospital, Baltimore, Maryland, USA - 016_6_5_stool_1",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_05150940,0.74,Linear,Metagenome,Unsure,6286,NA,9,0,0,geNomad v1.1.0,Host-associated; Mammals: Human; Digestive system; Large intestine,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae;,k-mer match
IMGVR_UViG_3300029756_000234,IMGVR_UViG_3300029756_000234,"Human feces microbial communities from a patient in hospital, Baltimore, Maryland, USA - 016_6_5_stool_1",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_08585431,0.96,Provirus,Metagenome,Medium,26865,54.62,31,0,0,geNomad v1.1.0,Host-associated; Mammals: Human; Digestive system; Large intestine,d__Bacteria; p__Firmicutes_C; c__Negativicutes; o__Acidaminococcales; f__Acidaminococcaceae; g__Acidaminococcus;,k-mer match
IMGVR_UViG_3300029756_000243,IMGVR_UViG_3300029756_000243,"Human feces microbial communities from a patient in hospital, Baltimore, Maryland, USA - 016_6_5_stool_1",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_08585433,0.68,Provirus,Metagenome,Low,37691,41.05,37,0,0,geNomad v1.1.0,Host-associated; Mammals: Human; Digestive system; Large intestine,d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Oscillospirales;,k-mer match
IMGVR_UViG_3300029756_000253,IMGVR_UViG_3300029756_000253,"Human feces microbial communities from a patient in hospital, Baltimore, Maryland, USA - 016_6_5_stool_1",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_01806551,0.66,Provirus,Metagenome,High,110941,91.15,113,1,0,geNomad v1.1.0,Host-associated; Mammals: Human; Digestive system; Large intestine,d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Anaerostipes;,CRISPR spacer match
IMGVR_UViG_3300029757_000089,IMGVR_UViG_3300029757_000089,"Human feces microbial communities from a cholera patient in hospital, Baltimore, Maryland, USA - 073_4_28_stool_1",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_02885284,0.9,Linear,Metagenome,Low,23225,12.6,30,0,0,geNomad v1.1.0,Host-associated; Mammals: Human; Digestive system; Large intestine,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales;,k-mer match
IMGVR_UViG_3300029757_000106,IMGVR_UViG_3300029757_000106,"Human feces microbial communities from a cholera patient in hospital, Baltimore, Maryland, USA - 073_4_28_stool_1",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_05148801,0.8,Linear,Metagenome,High,95044,100,102,0,0,geNomad v1.1.0,Host-associated; Mammals: Human; Digestive system; Large intestine,d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae;,k-mer match
IMGVR_UViG_3300029757_000110,IMGVR_UViG_3300029757_000110,"Human feces microbial communities from a cholera patient in hospital, Baltimore, Maryland, USA - 073_4_28_stool_1",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_05056502,0.79,Linear,Metagenome,Low,7995,11.77,11,0,0,geNomad v1.1.0,Host-associated; Mammals: Human; Digestive system; Large intestine,d__Bacteria; p__Firmicutes_A; c__Clostridia;,k-mer match
IMGVR_UViG_3300029757_000139,IMGVR_UViG_3300029757_000139,"Human feces microbial communities from a cholera patient in hospital, Baltimore, Maryland, USA - 073_4_28_stool_1",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_05151332,0.7,Linear,Metagenome,Low,11754,7.9,14,0,0,geNomad v1.1.0,Host-associated; Mammals: Human; Digestive system; Large intestine,d__Bacteria; p__Firmicutes_A; c__Clostridia;,k-mer match
IMGVR_UViG_3300029757_000145,IMGVR_UViG_3300029757_000145,"Human feces microbial communities from a cholera patient in hospital, Baltimore, Maryland, USA - 073_4_28_stool_1",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_05151281,0.7,Linear,Metagenome,Unsure,9496,NA,9,0,0,geNomad v1.1.0,Host-associated; Mammals: Human; Digestive system; Large intestine,d__Bacteria; p__Firmicutes_A; c__Clostridia;,k-mer match
IMGVR_UViG_3300029757_000163,IMGVR_UViG_3300029757_000163,"Human feces microbial communities from a cholera patient in hospital, Baltimore, Maryland, USA - 073_4_28_stool_1",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_02826846,0.72,Linear,Metagenome,Low,4236,3.59,5,0,0,geNomad v1.1.0,Host-associated; Mammals: Human; Digestive system; Large intestine,d__Bacteria; p__Firmicutes_A; c__Clostridia;,k-mer match
IMGVR_UViG_3300029758_000113,IMGVR_UViG_3300029758_000113,"Human feces microbial communities from a patient in hospital, Baltimore, Maryland, USA - 008_6_1_stool_1",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_05151359,0.89,Linear,Metagenome,Low,10828,11.77,7,0,0,geNomad v1.1.0,Host-associated; Mammals: Human; Digestive system; Large intestine,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae;,k-mer match
IMGVR_UViG_3300029759_000132,IMGVR_UViG_3300029759_000132,"Human feces microbial communities from a cholera patient in hospital, Baltimore, Maryland, USA - 050_3_11_stool_1",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_05112187,0.93,Linear,Metagenome,Unsure,8013,NA,8,0,0,geNomad v1.1.0,Host-associated; Mammals: Human; Digestive system; Large intestine,;,
IMGVR_UViG_3300029759_000158,IMGVR_UViG_3300029759_000158,"Human feces microbial communities from a cholera patient in hospital, Baltimore, Maryland, USA - 050_3_11_stool_1",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_02930238,0.93,Linear,Metagenome,High,66899,100,81,0,9.99,geNomad v1.1.0,Host-associated; Mammals: Human; Digestive system; Large intestine,d__Bacteria; p__Firmicutes_C; c__Negativicutes; o__Veillonellales; f__Megasphaeraceae;,k-mer match
IMGVR_UViG_3300029759_000174,IMGVR_UViG_3300029759_000174,"Human feces microbial communities from a cholera patient in hospital, Baltimore, Maryland, USA - 050_3_11_stool_1",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_01806551,0.82,Linear,Metagenome,Medium,81411,69.97,75,1,0,geNomad v1.1.0,Host-associated; Mammals: Human; Digestive system; Large intestine,d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Anaerostipes;,CRISPR spacer match
IMGVR_UViG_3300029759_000189,IMGVR_UViG_3300029759_000189,"Human feces microbial communities from a cholera patient in hospital, Baltimore, Maryland, USA - 050_3_11_stool_1",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_00262902,0.78,Linear,Metagenome,Low,28571,33.32,33,0,0,geNomad v1.1.0,Host-associated; Mammals: Human; Digestive system; Large intestine,d__Bacteria; p__Firmicutes_A; c__Clostridia;,k-mer match
IMGVR_UViG_3300029759_000213,IMGVR_UViG_3300029759_000213,"Human feces microbial communities from a cholera patient in hospital, Baltimore, Maryland, USA - 050_3_11_stool_1",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_00751030,0.68,Linear,Metagenome,Low,17428,13.97,16,0,0,geNomad v1.1.0,Host-associated; Mammals: Human; Digestive system; Large intestine,d__Bacteria; p__Firmicutes_A; c__Clostridia;,k-mer match
IMGVR_UViG_3300029759_000262,IMGVR_UViG_3300029759_000262,"Human feces microbial communities from a cholera patient in hospital, Baltimore, Maryland, USA - 050_3_11_stool_1",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_00752424,0.92,Provirus,Metagenome,Low,36611,46.72,37,0,0,geNomad v1.1.0,Host-associated; Mammals: Human; Digestive system; Large intestine,d__Bacteria; p__Firmicutes_A; c__Clostridia;,k-mer match
IMGVR_UViG_3300029760_000199,IMGVR_UViG_3300029760_000199,"Human feces microbial communities from a patient in hospital, Baltimore, Maryland, USA - 008_6_30_stool_1",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_05150945,0.67,Linear,Metagenome,Low,9425,11.89,11,0,0,geNomad v1.1.0,Host-associated; Mammals: Human; Digestive system; Large intestine,d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae;,k-mer match
IMGVR_UViG_3300029760_000305,IMGVR_UViG_3300029760_000305,"Human feces microbial communities from a patient in hospital, Baltimore, Maryland, USA - 008_6_30_stool_1",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_05061373,0.78,Provirus,Metagenome,Low,17761,15.83,20,0,0,geNomad v1.1.0,Host-associated; Mammals: Human; Digestive system; Large intestine,d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Blautia_A;,k-mer match
IMGVR_UViG_3300029761_000013,IMGVR_UViG_3300029761_000013,"Human feces microbial communities from a cholera patient in hospital, Baltimore, Maryland, USA - 063_3_10_stool_1",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_01671502,0.98,Linear,Metagenome,Low,25781,48.83,29,4,0,geNomad v1.1.0,Host-associated; Mammals: Human; Digestive system; Large intestine,d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae;,CRISPR spacer match
IMGVR_UViG_3300029761_000117,IMGVR_UViG_3300029761_000117,"Human feces microbial communities from a cholera patient in hospital, Baltimore, Maryland, USA - 063_3_10_stool_1",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_05106851,0.96,Linear,Metagenome,Low,9742,19.42,10,0,0,geNomad v1.1.0,Host-associated; Mammals: Human; Digestive system; Large intestine,d__Bacteria; p__Firmicutes_A; c__Clostridia;,k-mer match
IMGVR_UViG_3300029761_000126,IMGVR_UViG_3300029761_000126,"Human feces microbial communities from a cholera patient in hospital, Baltimore, Maryland, USA - 063_3_10_stool_1",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_05106909,0.94,Linear,Metagenome,Low,25919,48.46,33,0,0,geNomad v1.1.0,Host-associated; Mammals: Human; Digestive system; Large intestine,;,
IMGVR_UViG_3300029761_000128,IMGVR_UViG_3300029761_000128,"Human feces microbial communities from a cholera patient in hospital, Baltimore, Maryland, USA - 063_3_10_stool_1",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_00232382,0.94,Linear,Metagenome,Medium,34065,68.69,38,0,0,geNomad v1.1.0,Host-associated; Mammals: Human; Digestive system; Large intestine,;,
IMGVR_UViG_3300029761_000142,IMGVR_UViG_3300029761_000142,"Human feces microbial communities from a cholera patient in hospital, Baltimore, Maryland, USA - 063_3_10_stool_1",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_05088151,0.92,Linear,Metagenome,Medium,29077,55.29,28,0,0,geNomad v1.1.0,Host-associated; Mammals: Human; Digestive system; Large intestine,;,
IMGVR_UViG_3300029761_000158,IMGVR_UViG_3300029761_000158,"Human feces microbial communities from a cholera patient in hospital, Baltimore, Maryland, USA - 063_3_10_stool_1",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_05151482,0.87,Linear,Metagenome,Low,12573,10.09,13,0,0,geNomad v1.1.0,Host-associated; Mammals: Human; Digestive system; Large intestine,d__Bacteria; p__Firmicutes_A;,k-mer match
IMGVR_UViG_3300029761_000160,IMGVR_UViG_3300029761_000160,"Human feces microbial communities from a cholera patient in hospital, Baltimore, Maryland, USA - 063_3_10_stool_1",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_04248450,0.86,Linear,Metagenome,Low,56573,13.91,62,0,61.64,geNomad v1.1.0,Host-associated; Mammals: Human; Digestive system; Large intestine,d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Anaerostipes;,CRISPR spacer match
IMGVR_UViG_3300029761_000170,IMGVR_UViG_3300029761_000170,"Human feces microbial communities from a cholera patient in hospital, Baltimore, Maryland, USA - 063_3_10_stool_1",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_05113397,0.84,Linear,Metagenome,Low,21719,18.25,26,0,57.28,geNomad v1.1.0,Host-associated; Mammals: Human; Digestive system; Large intestine,d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae;,k-mer match
IMGVR_UViG_3300029761_000180,IMGVR_UViG_3300029761_000180,"Human feces microbial communities from a cholera patient in hospital, Baltimore, Maryland, USA - 063_3_10_stool_1",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_05151499,0.8,Linear,Metagenome,Unsure,12105,NA,11,0,0,geNomad v1.1.0,Host-associated; Mammals: Human; Digestive system; Large intestine,d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Christensenellales;,k-mer match
IMGVR_UViG_3300029761_000250,IMGVR_UViG_3300029761_000250,"Human feces microbial communities from a cholera patient in hospital, Baltimore, Maryland, USA - 063_3_10_stool_1",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_05136287,0.97,Provirus,Metagenome,Low,12711,30.81,9,0,0,geNomad v1.1.0,Host-associated; Mammals: Human; Digestive system; Large intestine,d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae;,CRISPR spacer match
IMGVR_UViG_3300029762_000152,IMGVR_UViG_3300029762_000152,"Human fecal microbial communities from twins in the TwinsUK registry in London, United Kingdom - YSZC12003_37193R1",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_01766564,0.69,Linear,Metagenome,Unsure,9784,NA,11,0,0,geNomad v1.1.0,Host-associated; Mammals: Human; Digestive system; Large intestine,d__Bacteria; p__Firmicutes_A; c__Clostridia;,k-mer match
IMGVR_UViG_3300029763_000116,IMGVR_UViG_3300029763_000116,"Human feces microbial communities from a cholera patient in hospital, Baltimore, Maryland, USA - 044_10_27_stool_1",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_05038189,0.83,Linear,Metagenome,Unsure,7823,NA,8,0,0,geNomad v1.1.0,Host-associated; Mammals: Human; Digestive system; Large intestine,d__Bacteria; p__Firmicutes_A; c__Clostridia;,k-mer match
IMGVR_UViG_3300029763_000150,IMGVR_UViG_3300029763_000150,"Human feces microbial communities from a cholera patient in hospital, Baltimore, Maryland, USA - 044_10_27_stool_1",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_02909896,0.65,Linear,Metagenome,Unsure,5973,NA,2,0,0,geNomad v1.1.0,Host-associated; Mammals: Human; Digestive system; Large intestine,d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Blautia_A;,k-mer match
IMGVR_UViG_3300029764_000156,IMGVR_UViG_3300029764_000156,"Human feces microbial communities from a cholera patient in hospital, Baltimore, Maryland, USA - 038_10_29_stool_2",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_00746993,0.89,Linear,Metagenome,Low,12928,12.61,12,0,0,geNomad v1.1.0,Host-associated; Mammals: Human; Digestive system; Large intestine,d__Bacteria; p__Firmicutes_A; c__Clostridia;,k-mer match
IMGVR_UViG_3300029764_000160,IMGVR_UViG_3300029764_000160,"Human feces microbial communities from a cholera patient in hospital, Baltimore, Maryland, USA - 038_10_29_stool_2",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_02930238,0.93,Linear,Metagenome,High,61820,100,74,0,26.44,geNomad v1.1.0,Host-associated; Mammals: Human; Digestive system; Large intestine,d__Bacteria; p__Firmicutes_C; c__Negativicutes; o__Veillonellales; f__Megasphaeraceae; g__Megasphaera;,k-mer match
IMGVR_UViG_3300029764_000175,IMGVR_UViG_3300029764_000175,"Human feces microbial communities from a cholera patient in hospital, Baltimore, Maryland, USA - 038_10_29_stool_2",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_05061135,0.81,Linear,Metagenome,Unsure,11867,NA,11,0,0,geNomad v1.1.0,Host-associated; Mammals: Human; Digestive system; Large intestine,d__Bacteria; p__Firmicutes_A; c__Clostridia;,k-mer match
