intronID,target_name,accession,query_name,accession_2,mdl,mdl_from,mdl_to,seq_from,seq_to,strand,trunc,pass,gc,bias,score,E-value,inc,description_of_target
IMGVR_UViG_3300049460_000307|3300049460|Ga0495682_0004842_II_2579,IMGVR_UViG_3300049460_000307|3300049460|Ga0495682_0004842,-,group-II-D1D4-3,RF02001,cm,1,171,2579,2751,+,no,1,0.58,0.0,112.8,9.4e-20,!,-
IMGVR_UViG_3300049464_000981|3300049464|Ga0502114_0005361_II_2893,IMGVR_UViG_3300049464_000981|3300049464|Ga0502114_0005361,-,Intron_gpII,RF00029,cm,1,93,2893,2984,+,no,1,0.55,0.0,64.1,1.4e-07,!,-
IMGVR_UViG_3300049464_001043|3300049464|Ga0502114_0008773_II_113,IMGVR_UViG_3300049464_001043|3300049464|Ga0502114_0008773,-,Intron_gpII,RF00029,cm,1,93,113,23,-,no,1,0.46,0.0,61.4,6.6e-07,!,-
IMGVR_UViG_3300049465_000936|3300049465|Ga0502116_008505_II_2091,IMGVR_UViG_3300049465_000936|3300049465|Ga0502116_008505,-,Intron_gpII,RF00029,cm,1,93,2091,2173,+,no,1,0.46,0.0,63.6,1.9e-07,!,-
IMGVR_UViG_3300049489_000699|3300049489|Ga0499958_0003848_II_68,IMGVR_UViG_3300049489_000699|3300049489|Ga0499958_0003848,-,group-II-D1D4-3,RF02001,cm,1,171,68,237,+,no,1,0.46,0.0,138.4,4.9e-26,!,-
IMGVR_UViG_3300049581_000490|3300049581|Ga0501047_0000025|184974-225559_II_40301,IMGVR_UViG_3300049581_000490|3300049581|Ga0501047_0000025|184974-225559,-,Intron_gpII,RF00029,cm,1,93,40301,40226,-,no,1,0.64,0.0,55.1,2.3e-05,!,-
IMGVR_UViG_3300049617_000357|3300049617|Ga0495320_0056931_II_12,IMGVR_UViG_3300049617_000357|3300049617|Ga0495320_0056931,-,Intron_gpII,RF00029,cm,1,93,12,105,+,no,1,0.61,0.0,46.0,0.0039,!,-
IMGVR_UViG_3300049638_000799|3300049638|Ga0499516_001404_II_22795,IMGVR_UViG_3300049638_000799|3300049638|Ga0499516_001404,-,collapsed_g2,RF00029,cm,1,93,22795,23195,-,no,1,0.45,0.0,55.7,1.6e-05,!,-
IMGVR_UViG_3300049638_000997|3300049638|Ga0499516_011824_II_77,IMGVR_UViG_3300049638_000997|3300049638|Ga0499516_011824,-,Intron_gpII,RF00029,cm,1,93,77,149,+,no,1,0.56,0.0,51.6,0.00017,!,-
IMGVR_UViG_3300049640_000573|3300049640|Ga0499518_025957_II_3201,IMGVR_UViG_3300049640_000573|3300049640|Ga0499518_025957,-,Intron_gpII,RF00029,cm,1,93,3201,3298,+,no,1,0.62,0.0,55.8,1.5e-05,!,-
IMGVR_UViG_3300049641_000382|3300049641|Ga0499519_016648_II_1348,IMGVR_UViG_3300049641_000382|3300049641|Ga0499519_016648,-,Intron_gpII,RF00029,cm,1,93,1348,1251,-,no,1,0.62,0.0,55.8,1.5e-05,!,-
IMGVR_UViG_3300049643_000286|3300049643|Ga0499521_011563_II_2728,IMGVR_UViG_3300049643_000286|3300049643|Ga0499521_011563,-,Intron_gpII,RF00029,cm,1,93,2728,2631,-,no,1,0.62,0.0,55.8,1.5e-05,!,-
IMGVR_UViG_3300049643_000488|3300049643|Ga0499521_004708_II_3425,IMGVR_UViG_3300049643_000488|3300049643|Ga0499521_004708,-,collapsed_g2,RF00029,cm,1,93,3425,3825,-,no,1,0.45,0.0,55.7,1.6e-05,!,-
IMGVR_UViG_3300049643_000600|3300049643|Ga0499521_000009|53126-111085_II_30261,IMGVR_UViG_3300049643_000600|3300049643|Ga0499521_000009|53126-111085,-,Intron_gpII,RF00029,cm,1,93,30261,30165,-,no,1,0.53,0.0,55.9,1.4e-05,!,-
IMGVR_UViG_3300049647_001084|3300049647|Ga0499526_021961_II_3854,IMGVR_UViG_3300049647_001084|3300049647|Ga0499526_021961,-,collapsed_g2,RF01998,cm,1,84,3854,3885,-,no,1,0.43,0.1,57.1,5.2e-05,!,-
IMGVR_UViG_3300049710_000150|3300049710|Ga0499924_002377_II_209,IMGVR_UViG_3300049710_000150|3300049710|Ga0499924_002377,-,group-II-D1D4-3,RF02001,cm,1,171,209,376,+,no,1,0.55,0.0,45.1,0.0038,!,-
IMGVR_UViG_3300049729_000378|3300049729|Ga0495428_003710_II_133,IMGVR_UViG_3300049729_000378|3300049729|Ga0495428_003710,-,collapsed_g2,RF02003,cm,1,138,133,399,+,no,1,0.58,0.0,80.3,2.4e-12,!,-
IMGVR_UViG_3300049791_000153|3300049791|Ga0497408_0002320_II_5019,IMGVR_UViG_3300049791_000153|3300049791|Ga0497408_0002320,-,group-II-D1D4-6,RF02005,cm,1,225,5019,4757,-,no,1,0.54,0.0,112.5,2.7e-28,!,-
IMGVR_UViG_3300049822_000369|3300049822|Ga0501035_0008156_II_9667,IMGVR_UViG_3300049822_000369|3300049822|Ga0501035_0008156,-,group-II-D1D4-3,RF02001,cm,1,93,9667,9761,+,3',3,0.65,2.7,49.4,0.00033,!,-
IMGVR_UViG_3300049822_000380|3300049822|Ga0501035_0012146_II_3036,IMGVR_UViG_3300049822_000380|3300049822|Ga0501035_0012146,-,Intron_gpII,RF00029,cm,1,93,3036,2960,-,no,1,0.71,0.1,56.4,1.1e-05,!,-
IMGVR_UViG_3300050015_000741|3300050015|Ga0494705_0001397_II_20087,IMGVR_UViG_3300050015_000741|3300050015|Ga0494705_0001397,-,Intron_gpII,RF00029,cm,1,93,20087,20010,-,no,1,0.50,0.0,59.6,1.7e-06,!,-
IMGVR_UViG_3300050017_000204|3300050017|Ga0494701_012264_II_9284,IMGVR_UViG_3300050017_000204|3300050017|Ga0494701_012264,-,group-II-D1D4-4,RF02003,cm,1,81,9284,9367,+,3',3,0.60,0.0,43.7,0.0033,!,-
IMGVR_UViG_3300050019_000208|3300050019|Ga0494709_0009487_II_17,IMGVR_UViG_3300050019_000208|3300050019|Ga0494709_0009487,-,Intron_gpII,RF00029,cm,1,93,17,94,+,no,1,0.67,0.0,55.6,1.7e-05,!,-
IMGVR_UViG_3300050019_000338|3300050019|Ga0494709_0013035_II_6,IMGVR_UViG_3300050019_000338|3300050019|Ga0494709_0013035,-,Intron_gpII,RF00029,cm,1,93,6,75,+,no,1,0.67,0.0,47.4,0.0018,!,-
IMGVR_UViG_3300050021_000544|3300050021|Ga0494719_013392_II_6613,IMGVR_UViG_3300050021_000544|3300050021|Ga0494719_013392,-,Intron_gpII,RF00029,cm,1,93,6613,6531,-,no,1,0.55,0.0,50.7,0.00027,!,-
IMGVR_UViG_3300050024_000186|3300050024|Ga0494732_0001378_II_20224,IMGVR_UViG_3300050024_000186|3300050024|Ga0494732_0001378,-,group-II-D1D4-6,RF02005,cm,1,225,20224,20000,-,no,1,0.58,0.0,115.9,2.2e-29,!,-
IMGVR_UViG_3300050028_000207|3300050028|Ga0495363_019885_II_156,IMGVR_UViG_3300050028_000207|3300050028|Ga0495363_019885,-,group-II-D1D4-4,RF02003,cm,1,138,156,17,-,no,1,0.58,0.0,102.1,8.5e-18,!,-
IMGVR_UViG_3300050031_000146|3300050031|Ga0495400_003080_II_9418,IMGVR_UViG_3300050031_000146|3300050031|Ga0495400_003080,-,Intron_gpII,RF00029,cm,1,93,9418,9325,-,no,1,0.62,0.0,54.4,3.4e-05,!,-
IMGVR_UViG_3300050032_000424|3300050032|Ga0495410_009802_II_1008,IMGVR_UViG_3300050032_000424|3300050032|Ga0495410_009802,-,collapsed_g2,RF00029,cm,1,93,1008,2749,-,no,1,0.59,0.0,46.2,0.0036,!,-
IMGVR_UViG_3300050033_000519|3300050033|Ga0494720_001148_II_34610,IMGVR_UViG_3300050033_000519|3300050033|Ga0494720_001148,-,collapsed_g2,RF00029,cm,1,93,34610,36353,-,no,1,0.55,0.0,50.7,0.00027,!,-
IMGVR_UViG_3300050035_000572|3300050035|Ga0495427_006803_II_1617,IMGVR_UViG_3300050035_000572|3300050035|Ga0495427_006803,-,group-II-D1D4-7,RF02012,cm,1,148,1617,1466,-,no,1,0.58,0.0,117.0,3.7e-19,!,-
IMGVR_UViG_3300050116_000185|3300050116|Ga0500005_016497_II_5554,IMGVR_UViG_3300050116_000185|3300050116|Ga0500005_016497,-,group-II-D1D4-4,RF02003,cm,1,96,5554,5654,+,3',3,0.51,0.0,50.6,6.3e-05,!,-
IMGVR_UViG_3300050116_000254|3300050116|Ga0500005_005013_II_30,IMGVR_UViG_3300050116_000254|3300050116|Ga0500005_005013,-,Intron_gpII,RF00029,cm,1,93,30,119,+,no,1,0.62,0.0,49.3,0.00061,!,-
IMGVR_UViG_3300050123_000190|3300050123|Ga0500012_000509|9499-18232_II_8126,IMGVR_UViG_3300050123_000190|3300050123|Ga0500012_000509|9499-18232,-,group-II-D1D4-3,RF02001,cm,1,171,8126,8299,+,no,1,0.48,0.0,74.5,2.3e-10,!,-
IMGVR_UViG_3300050129_000163|3300050129|Ga0500018_019859_II_71,IMGVR_UViG_3300050129_000163|3300050129|Ga0500018_019859,-,group-II-D1D4-2,RF01999,cm,1,70,71,1,-,3',3,0.62,0.0,45.4,0.0043,!,-
IMGVR_UViG_3300050129_000163|3300050129|Ga0500018_019859_II_3590,IMGVR_UViG_3300050129_000163|3300050129|Ga0500018_019859,-,collapsed_g2,RF00029,cm,1,93,3590,4204,+,no,1,0.59,0.0,55.2,2.2e-05,!,-
IMGVR_UViG_3300050141_000072|3300050141|Ga0500036_003204_II_3786,IMGVR_UViG_3300050141_000072|3300050141|Ga0500036_003204,-,group-II-D1D4-4,RF02003,cm,1,138,3786,3963,+,no,1,0.59,0.0,62.0,8.9e-08,!,-
IMGVR_UViG_3300050158_000144|3300050158|Ga0501172_002527_II_93,IMGVR_UViG_3300050158_000144|3300050158|Ga0501172_002527,-,Intron_gpII,RF00029,cm,1,93,93,24,-,no,1,0.44,0.0,45.0,0.0068,!,-
IMGVR_UViG_3300050165_000002|3300050165|Ga0501188_000026_II_1990,IMGVR_UViG_3300050165_000002|3300050165|Ga0501188_000026,-,Intron_gpII,RF00029,cm,1,93,1990,1881,-,no,1,0.41,0.0,49.4,0.00057,!,-
IMGVR_UViG_3300050190_000237|3300050190|Ga0500024_004701_II_114,IMGVR_UViG_3300050190_000237|3300050190|Ga0500024_004701,-,group-II-D1D4-5,RF02004,cm,1,116,114,1,-,3',3,0.44,0.0,94.1,3.2e-16,!,-
IMGVR_UViG_3300050190_000256|3300050190|Ga0500024_001480_II_5831,IMGVR_UViG_3300050190_000256|3300050190|Ga0500024_001480,-,Intron_gpII,RF00029,cm,1,93,5831,5704,-,no,1,0.46,0.0,48.4,0.001,!,-
IMGVR_UViG_3300050191_000176|3300050191|Ga0500029_017689_II_4522,IMGVR_UViG_3300050191_000176|3300050191|Ga0500029_017689,-,group-II-D1D4-6,RF02005,cm,1,92,4522,4609,+,3',3,0.61,0.0,67.3,6.9e-14,!,-
IMGVR_UViG_3300050195_000311|3300050195|Ga0501164_002399_II_8523,IMGVR_UViG_3300050195_000311|3300050195|Ga0501164_002399,-,group-II-D1D4-3,RF02001,cm,1,171,8523,8359,-,no,1,0.48,0.0,136.7,1.3e-25,!,-
IMGVR_UViG_3300050196_000415|3300050196|Ga0501166_002590_II_1557,IMGVR_UViG_3300050196_000415|3300050196|Ga0501166_002590,-,collapsed_g2,RF00029,cm,1,93,1557,4625,+,no,1,0.51,0.0,56.3,1.1e-05,!,-
IMGVR_UViG_3300050334_000031|3300050334|Ga0528474_001537_II_11421,IMGVR_UViG_3300050334_000031|3300050334|Ga0528474_001537,-,collapsed_g2,RF00029,cm,1,93,11421,13163,-,no,1,0.60,0.0,55.1,2.3e-05,!,-
IMGVR_UViG_3300050334_000070|3300050334|Ga0528474_000527_II_66,IMGVR_UViG_3300050334_000070|3300050334|Ga0528474_000527,-,group-II-D1D4-5,RF02004,cm,1,66,66,1,-,3',3,0.45,0.0,64.4,1.3e-08,!,-
IMGVR_UViG_3300050334_000086|3300050334|Ga0528474_001281_II_3778,IMGVR_UViG_3300050334_000086|3300050334|Ga0528474_001281,-,Intron_gpII,RF00029,cm,1,93,3778,3868,+,no,1,0.56,0.0,53.5,5.6e-05,!,-
IMGVR_UViG_3300050334_000143|3300050334|Ga0528474_000477|59685-75205_II_5902,IMGVR_UViG_3300050334_000143|3300050334|Ga0528474_000477|59685-75205,-,collapsed_g2,RF00029,cm,1,93,5902,7515,-,no,1,0.57,0.0,47.4,0.0018,!,-
IMGVR_UViG_3300050336_000090|3300050336|Ga0528475_001689_II_1666,IMGVR_UViG_3300050336_000090|3300050336|Ga0528475_001689,-,Intron_gpII,RF00029,cm,1,93,1666,1756,+,no,1,0.56,0.0,53.5,5.6e-05,!,-
IMGVR_UViG_3300050336_000118|3300050336|Ga0528475_002366_II_1492,IMGVR_UViG_3300050336_000118|3300050336|Ga0528475_002366,-,group-II-D1D4-2,RF01999,cm,1,118,1492,1375,-,no,1,0.61,0.0,123.5,5.4e-22,!,-
IMGVR_UViG_3300050503_000174|3300050503|nmdc:mga0rh71_14296_c1_II_5036,IMGVR_UViG_3300050503_000174|3300050503|nmdc:mga0rh71_14296_c1,-,Intron_gpII,RF00029,cm,1,93,5036,4937,-,no,1,0.60,0.0,65.0,8.4e-08,!,-
IMGVR_UViG_3300050508_000537|3300050508|nmdc:mga09592_9404_c1_II_1709,IMGVR_UViG_3300050508_000537|3300050508|nmdc:mga09592_9404_c1,-,group-II-D1D4-2,RF01999,cm,1,118,1709,1585,-,no,1,0.68,2.0,77.1,9.4e-11,!,-
IMGVR_UViG_3300050511_000769|3300050511|nmdc:mga08y16_52848_c1_II_2223,IMGVR_UViG_3300050511_000769|3300050511|nmdc:mga08y16_52848_c1,-,Intron_gpII,RF00029,cm,1,93,2223,2140,-,no,1,0.61,0.0,55.8,1.6e-05,!,-
IMGVR_UViG_3300050581_000009|3300050581|Ga0531113_006478_II_4213,IMGVR_UViG_3300050581_000009|3300050581|Ga0531113_006478,-,Intron_gpII,RF00029,cm,1,93,4213,4310,+,no,1,0.54,0.0,57.7,5.3e-06,!,-
IMGVR_UViG_3300050581_000009|3300050581|Ga0531113_006478_II_7255,IMGVR_UViG_3300050581_000009|3300050581|Ga0531113_006478,-,Intron_gpII,RF00029,cm,1,93,7255,7324,+,no,1,0.64,0.0,53.4,5.8e-05,!,-
IMGVR_UViG_3300050582_000110|3300050582|Ga0531114_008001_II_190,IMGVR_UViG_3300050582_000110|3300050582|Ga0531114_008001,-,Intron_gpII,RF00029,cm,1,93,190,286,+,no,1,0.55,0.0,52.4,0.0001,!,-
IMGVR_UViG_3300050587_000091|3300050587|Ga0531111_001542_II_21239,IMGVR_UViG_3300050587_000091|3300050587|Ga0531111_001542,-,Intron_gpII,RF00029,cm,1,93,21239,21149,-,no,1,0.56,0.0,53.5,5.6e-05,!,-
IMGVR_UViG_3300050587_000123|3300050587|Ga0531111_000314|2-17083_II_12406,IMGVR_UViG_3300050587_000123|3300050587|Ga0531111_000314|2-17083,-,collapsed_g2,RF00029,cm,1,93,12406,14211,+,no,1,0.57,0.0,47.4,0.0018,!,-
IMGVR_UViG_3300050588_000170|3300050588|Ga0504723_001641_II_36,IMGVR_UViG_3300050588_000170|3300050588|Ga0504723_001641,-,Intron_gpII,RF00029,cm,1,93,36,112,+,no,1,0.47,0.0,54.7,2.8e-05,!,-
IMGVR_UViG_3300050588_000170|3300050588|Ga0504723_001641_II_181,IMGVR_UViG_3300050588_000170|3300050588|Ga0504723_001641,-,group-II-D1D4-7,RF02012,cm,1,148,181,320,+,no,1,0.48,0.0,54.7,8.3e-05,!,-
IMGVR_UViG_3300050588_000170|3300050588|Ga0504723_001641_II_2476,IMGVR_UViG_3300050588_000170|3300050588|Ga0504723_001641,-,Intron_gpII,RF00029,cm,1,93,2476,2552,+,no,1,0.47,0.0,54.7,2.8e-05,!,-
IMGVR_UViG_3300050588_000174|3300050588|Ga0504723_001891_II_2340,IMGVR_UViG_3300050588_000174|3300050588|Ga0504723_001891,-,Intron_gpII,RF00029,cm,1,93,2340,2415,+,no,1,0.47,0.0,48.3,0.001,!,-
IMGVR_UViG_3300050588_000175|3300050588|Ga0504723_000977_II_190,IMGVR_UViG_3300050588_000175|3300050588|Ga0504723_000977,-,Intron_gpII,RF00029,cm,1,93,190,123,-,no,1,0.47,0.0,45.6,0.0048,!,-
IMGVR_UViG_3300050588_000180|3300050588|Ga0504723_001673_II_2361,IMGVR_UViG_3300050588_000180|3300050588|Ga0504723_001673,-,Intron_gpII,RF00029,cm,1,93,2361,2460,+,no,1,0.46,0.0,51.1,0.00021,!,-
IMGVR_UViG_3300050589_000278|3300050589|Ga0504728_002823_II_77,IMGVR_UViG_3300050589_000278|3300050589|Ga0504728_002823,-,Intron_gpII,RF00029,cm,1,93,77,1,-,no,1,0.47,0.0,54.7,2.8e-05,!,-
IMGVR_UViG_3300050589_000278|3300050589|Ga0504728_002823_II_2372,IMGVR_UViG_3300050589_000278|3300050589|Ga0504728_002823,-,group-II-D1D4-7,RF02012,cm,1,148,2372,2233,-,no,1,0.48,0.0,54.7,8.3e-05,!,-
IMGVR_UViG_3300050589_000278|3300050589|Ga0504728_002823_II_2517,IMGVR_UViG_3300050589_000278|3300050589|Ga0504728_002823,-,Intron_gpII,RF00029,cm,1,93,2517,2441,-,no,1,0.47,0.0,54.7,2.8e-05,!,-
IMGVR_UViG_3300050589_000287|3300050589|Ga0504728_003566_II_2324,IMGVR_UViG_3300050589_000287|3300050589|Ga0504728_003566,-,Intron_gpII,RF00029,cm,1,93,2324,2368,+,no,1,0.56,0.0,49.2,0.00063,!,-
IMGVR_UViG_3300050590_000132|3300050590|Ga0504732_000959_II_148,IMGVR_UViG_3300050590_000132|3300050590|Ga0504732_000959,-,Intron_gpII,RF00029,cm,1,93,148,81,-,no,1,0.49,0.0,46.2,0.0035,!,-
IMGVR_UViG_3300050590_000138|3300050590|Ga0504732_000415_II_2538,IMGVR_UViG_3300050590_000138|3300050590|Ga0504732_000415,-,Intron_gpII,RF00029,cm,1,93,2538,2613,+,no,1,0.54,0.0,50.8,0.00025,!,-
IMGVR_UViG_3300050645_000126|3300050645|Ga0531112_002528_II_21239,IMGVR_UViG_3300050645_000126|3300050645|Ga0531112_002528,-,Intron_gpII,RF00029,cm,1,93,21239,21149,-,no,1,0.56,0.0,53.5,5.6e-05,!,-
IMGVR_UViG_3300050821_012828|3300050821|Ga0505706_00140115_II_2610,IMGVR_UViG_3300050821_012828|3300050821|Ga0505706_00140115,-,collapsed_g2,RF00029,cm,1,93,2610,2655,-,no,1,0.61,0.0,52.3,0.00011,!,-
IMGVR_UViG_3300050821_012919|3300050821|Ga0505706_01117707_II_4385,IMGVR_UViG_3300050821_012919|3300050821|Ga0505706_01117707,-,Intron_gpII,RF00029,cm,1,93,4385,4310,-,no,1,0.63,0.0,47.8,0.0014,!,-
IMGVR_UViG_3300050821_017540|3300050821|Ga0505706_00458158_II_6498,IMGVR_UViG_3300050821_017540|3300050821|Ga0505706_00458158,-,Intron_gpII,RF00029,cm,1,93,6498,6423,-,no,1,0.66,0.0,46.0,0.0039,!,-
IMGVR_UViG_3300050821_021953|3300050821|Ga0505706_00067435_II_16457,IMGVR_UViG_3300050821_021953|3300050821|Ga0505706_00067435,-,group-II-D1D4-7,RF02012,cm,1,148,16457,16607,+,no,1,0.57,0.0,95.1,4.2e-14,!,-
IMGVR_UViG_3300050821_022130|3300050821|Ga0505706_00195120_II_10247,IMGVR_UViG_3300050821_022130|3300050821|Ga0505706_00195120,-,group-II-D1D4-4,RF02003,cm,1,138,10247,10384,+,no,1,0.63,0.0,91.0,5e-15,!,-
IMGVR_UViG_3300050821_022344|3300050821|Ga0505706_00685090_II_2618,IMGVR_UViG_3300050821_022344|3300050821|Ga0505706_00685090,-,Intron_gpII,RF00029,cm,1,93,2618,2520,-,no,1,0.73,3.2,55.8,1.5e-05,!,-
IMGVR_UViG_3300050821_022624|3300050821|Ga0505706_00099714_II_642,IMGVR_UViG_3300050821_022624|3300050821|Ga0505706_00099714,-,group-II-D1D4-6,RF02005,cm,1,225,642,778,+,no,1,0.64,0.0,52.5,3.8e-09,!,-
IMGVR_UViG_3300050821_022762|3300050821|Ga0505706_01297643_II_971,IMGVR_UViG_3300050821_022762|3300050821|Ga0505706_01297643,-,Intron_gpII,RF00029,cm,1,93,971,1060,+,no,1,0.52,0.0,59.8,1.6e-06,!,-
IMGVR_UViG_3300050821_022762|3300050821|Ga0505706_01297643_II_3980,IMGVR_UViG_3300050821_022762|3300050821|Ga0505706_01297643,-,Intron_gpII,RF00029,cm,1,93,3980,4053,+,no,1,0.45,0.0,67.8,1.7e-08,!,-
IMGVR_UViG_3300050821_023339|3300050821|Ga0505706_00096902_II_4136,IMGVR_UViG_3300050821_023339|3300050821|Ga0505706_00096902,-,group-II-D1D4-6,RF02005,cm,1,225,4136,3915,-,no,1,0.57,0.0,169.4,2e-46,!,-
IMGVR_UViG_3300050821_023415|3300050821|Ga0505706_00355231_II_856,IMGVR_UViG_3300050821_023415|3300050821|Ga0505706_00355231,-,group-II-D1D4-2,RF01999,cm,1,118,856,738,-,no,1,0.64,0.0,110.6,7e-19,!,-
IMGVR_UViG_3300050821_023550|3300050821|Ga0505706_00039935_II_19173,IMGVR_UViG_3300050821_023550|3300050821|Ga0505706_00039935,-,group-II-D1D4-4,RF02003,cm,1,138,19173,19309,+,no,1,0.66,0.2,90.9,5.4e-15,!,-
IMGVR_UViG_637000128_000003|637000128|637000467|4661491-4686738_II_24264,IMGVR_UViG_637000128_000003|637000128|637000467|4661491-4686738,-,collapsed_g2,RF01998,cm,1,84,24264,24298,-,no,1,0.60,0.0,63.9,1.5e-06,!,-
IMGVR_UViG_637000216_000001|637000216|637000580|774617-815438_II_2633,IMGVR_UViG_637000216_000001|637000216|637000580|774617-815438,-,group-II-D1D4-3,RF02001,cm,1,171,2633,2797,+,no,1,0.47,0.0,98.0,4e-16,!,-
IMGVR_UViG_637000222_000004|637000222|637000090|4374956-4427414_II_16636,IMGVR_UViG_637000222_000004|637000222|637000090|4374956-4427414,-,Intron_gpII,RF00029,cm,1,93,16636,16565,-,no,1,0.62,0.0,44.6,0.0086,!,-
IMGVR_UViG_637000222_000004|637000222|637000090|4374956-4427414_II_18152,IMGVR_UViG_637000222_000004|637000222|637000090|4374956-4427414,-,group-II-D1D4-1,RF01998,cm,1,84,18152,18068,-,no,1,0.64,0.0,52.5,0.00059,!,-
IMGVR_UViG_637000222_000004|637000222|637000090|4374956-4427414_II_18358,IMGVR_UViG_637000222_000004|637000222|637000090|4374956-4427414,-,group-II-D1D4-3,RF02001,cm,1,171,18358,18188,-,no,1,0.60,1.0,142.2,5.7e-27,!,-
IMGVR_UViG_637000270_000013|637000270|637000474|1930800-2088796_II_103877,IMGVR_UViG_637000270_000013|637000270|637000474|1930800-2088796,-,group-II-D1D4-3,RF02001,cm,1,171,103877,104046,+,no,1,0.59,5.2,83.8,1.2e-12,!,-
IMGVR_UViG_637000270_000024|637000270|637000474|4031572-4063446_II_29894,IMGVR_UViG_637000270_000024|637000270|637000474|4031572-4063446,-,collapsed_g2,RF01998,cm,1,84,29894,30177,+,no,1,0.56,0.0,50.1,0.0021,!,-
IMGVR_UViG_637000285_000003|637000285|637000170|557682-601238_II_11160,IMGVR_UViG_637000285_000003|637000285|637000170|557682-601238,-,collapsed_g2,RF00029,cm,1,93,11160,13155,+,no,1,0.51,0.0,52.5,9.6e-05,!,-
IMGVR_UViG_637000339_000001|637000339|637000100|243504-275628_II_417,IMGVR_UViG_637000339_000001|637000339|637000100|243504-275628,-,Intron_gpII,RF00029,cm,1,93,417,319,-,no,1,0.52,0.0,47.9,0.0013,!,-
IMGVR_UViG_637000339_000001|637000339|637000100|243504-275628_II_2201,IMGVR_UViG_637000339_000001|637000339|637000100|243504-275628,-,group-II-D1D4-6,RF02005,cm,1,225,2201,1969,-,no,1,0.47,0.0,132.0,1.7e-34,!,-
IMGVR_UViG_637000339_000001|637000339|637000100|243504-275628_II_2210,IMGVR_UViG_637000339_000001|637000339|637000100|243504-275628,-,group-II-D1D4-4,RF02003,cm,1,138,2210,2091,-,no,1,0.46,0.0,42.3,0.0075,!,-
IMGVR_UViG_637000339_000002|637000339|637000100|533127-635105_II_49465,IMGVR_UViG_637000339_000002|637000339|637000100|533127-635105,-,group-II-D1D4-4,RF02003,cm,1,138,49465,49584,+,no,1,0.46,0.0,42.3,0.0075,!,-
IMGVR_UViG_637000339_000002|637000339|637000100|533127-635105_II_49474,IMGVR_UViG_637000339_000002|637000339|637000100|533127-635105,-,group-II-D1D4-6,RF02005,cm,1,225,49474,49706,+,no,1,0.47,0.0,132.0,1.7e-34,!,-
IMGVR_UViG_637000339_000002|637000339|637000100|533127-635105_II_51258,IMGVR_UViG_637000339_000002|637000339|637000100|533127-635105,-,Intron_gpII,RF00029,cm,1,93,51258,51356,+,no,1,0.52,0.0,47.9,0.0013,!,-
IMGVR_UViG_637000339_000002|637000339|637000100|533127-635105_II_100920,IMGVR_UViG_637000339_000002|637000339|637000100|533127-635105,-,Intron_gpII,RF00029,cm,1,93,100920,100822,-,no,1,0.52,0.0,47.9,0.0013,!,-
IMGVR_UViG_638275818_000001|638275818|638277616_II_114704,IMGVR_UViG_638275818_000001|638275818|638277616,-,Intron_gpII,RF00029,cm,1,93,114704,114619,-,no,1,0.45,0.0,61.7,5.5e-07,!,-
IMGVR_UViG_638341015_000021|638341015|638355878_II_50964,IMGVR_UViG_638341015_000021|638341015|638355878,-,collapsed_g2,RF00029,cm,1,93,50964,52576,-,no,1,0.54,0.0,54.8,2.6e-05,!,-
IMGVR_UViG_638341234_000001|638341234|638372335_II_6827,IMGVR_UViG_638341234_000001|638341234|638372335,-,Intron_gpII,RF00029,cm,1,93,6827,6729,-,no,1,0.52,0.0,47.9,0.0013,!,-
IMGVR_UViG_638341234_000001|638341234|638372335_II_8610,IMGVR_UViG_638341234_000001|638341234|638372335,-,group-II-D1D4-6,RF02005,cm,1,225,8610,8378,-,no,1,0.47,0.0,132.0,1.7e-34,!,-
IMGVR_UViG_638341234_000001|638341234|638372335_II_8619,IMGVR_UViG_638341234_000001|638341234|638372335,-,group-II-D1D4-4,RF02003,cm,1,138,8619,8500,-,no,1,0.46,0.0,42.3,0.0075,!,-
IMGVR_UViG_639279307_000001|639279307|639279316|1777332-1986524_II_110758,IMGVR_UViG_639279307_000001|639279307|639279316|1777332-1986524,-,collapsed_g2,RF00029,cm,1,93,110758,112477,-,no,1,0.52,0.0,54.9,2.5e-05,!,-
IMGVR_UViG_641228507_000002|641228507|641228507|2343075-2393662_II_16756,IMGVR_UViG_641228507_000002|641228507|641228507|2343075-2393662,-,group-II-D1D4-3,RF02001,cm,1,171,16756,16568,-,no,1,0.47,0.0,95.0,2.1e-15,!,-
IMGVR_UViG_641522656_000001|641522656|641522612|1264573-1313902_II_22094,IMGVR_UViG_641522656_000001|641522656|641522612|1264573-1313902,-,collapsed_g2,RF00029,cm,1,93,22094,23979,+,no,1,0.50,0.0,56.5,1e-05,!,-
IMGVR_UViG_641736196_000007|641736196|641778566|138710-156984_II_3414,IMGVR_UViG_641736196_000007|641736196|641778566|138710-156984,-,Intron_gpII,RF00029,cm,1,93,3414,3510,+,no,1,0.55,0.0,60.9,8.5e-07,!,-
IMGVR_UViG_642555168_000001|642555168|642555195|248691-375270_II_38086,IMGVR_UViG_642555168_000001|642555168|642555195|248691-375270,-,collapsed_g2,RF02003,cm,1,138,38086,37961,-,no,1,0.44,0.0,106.4,6.9e-19,!,-
